"node","woman","man","girl","boy","mother","father","female","male","feminine","masculine"
"sweep",1.89844366203267,0.746253687061834,1.41362887393864,0.891091663178641,1.15517669343812,1.47756986804652,1.09605161774525,0.725561602327563,3.33434925389191,0.649959298117987
"pal",3.22827423195542,15.5323168366878,4.56654556903159,2.90018873831831,1.92011449175479,1.89857814598678,5.43182008866105,5.12705320943604,1.16129094699236,3.55073135642754
"brothel",2.07898330214979,2.11883170685598,2.39317604205271,1.76291843818516,0.843155875287796,0.606909589780623,3.83829857087377,3.50929334953225,1.18930633496778,1.58930538007847
"prostitute",2.95650902643105,3.74589692369968,3.04241734898315,2.52897747320047,1.31649141339035,1.15086126388287,5.19312011648529,5.32356131711093,1.52788701291214,2.40321267924934
"prostitution",0.563159393747787,0.544223340523241,0.563396056361967,0.468865972606958,0.546786500377351,0.470756809229724,0.856951046258922,0.795955505046535,0.416953943813296,0.402121471591569
"brother",3.18364792804296,3.37658532322253,4.42164237126252,8.88784705497686,21.3059291740546,38.5860511687331,4.4940104936392,3.45262770455342,1.14681189653241,1.46963727487464
"sister",3.87937932433627,3.06913029709835,5.183302599223,8.65298267435279,20.9413270123623,37.6734412695477,5.2826049440282,3.54082899520481,1.47740959058903,1.61259777121503
"brotherhood",2.02181979631783,8.56867809321274,2.64172052117362,2.31391812111452,1.88899524082575,2.30062669825672,3.0513992720265,3.20111097162072,0.823277616434018,2.21990586617602
"camaraderie",0.537184521018338,2.16615269226497,0.646323569733441,0.656013321068024,0.663554614422904,0.875679284936434,0.770148851118437,0.888247079673439,0.234561262805995,0.541312113034602
"sisterhood",0.156176921255636,0.466812629039836,0.20109216332044,0.469600975046594,0.168440793184098,0.186328538006215,0.166522768398004,0.24665161382315,0.0832545677353056,0.149067980066228
"brought",0.425197505340355,0.437001991288985,0.577133767378807,0.764670481404449,0.775124331376532,1.13989424225706,0.399943019890579,0.407673364509247,0.302188513970762,0.414142195784342
"carried",0.171292124809854,0.196888859248612,0.234024949136657,0.27855372351077,0.278129571868465,0.377130004744745,0.143803427473496,0.158927354216995,0.14205738410684,0.205152631096516
"brow",1.28455549783355,1.26011566975066,0.894326739834949,0.626715756649774,0.419999721160763,0.310064701854687,1.13259909057084,1.10106918701525,1.01313763499572,0.781815452077783
"eyebrow",1.35347946431281,1.07432158564664,0.98998848790182,0.606262236056858,0.418003243802015,0.321367924643025,1.14785394249751,0.954071468910506,1.08645730971686,0.647204306710907
"forehead",1.39220130731552,1.3666655841266,1.01120613743249,0.762259169720284,0.529600241553513,0.405871452035188,1.4363537349592,1.3920808641383,1.01013709023315,0.912288418764637
"brown sugar",0.634284578126956,0.488211574618466,0.804884525631472,1.26869144872742,1.86802908128166,2.90715736640182,0.798344775099412,0.690562543955552,0.872719193818386,0.610885086150005
"molasses",0.631364985993178,0.434218638069709,0.654613717373038,0.597174961917167,0.665408648151915,0.66359485834821,0.617194941743091,0.554712552845821,1.02193819785991,0.747176500740157
"sugar",1.59197788525237,1.46924316125085,1.88840221728215,2.62216316653168,2.28559963535566,2.36313002549872,2.21562795370253,2.57042967641182,2.45275284682089,2.0637359522473
