"node","woman","man","girl","boy","mother","father","female","male","feminine","masculine"
"brewer",0.0114524192122505,0.0231420846791595,0.0119224884574402,0.0171853925409738,0.00928331677802596,0.0176561614629659,0.00872734038247499,0.0162282755293255,0.008990673179882,0.0133242360976694
"stunted",1.2399184407159,1.170398713939,2.94096141069571,1.63172818409654,0.962443412523731,0.581655649926243,1.13614319518279,1.34622767611383,1.22700788704565,0.866771104937538
"flawlessness",0.173311443491808,0.0337952505036143,0.0877148761556653,0.0338400022155668,0.0594653028366444,0.049899807091495,0.150566011059898,0.037634994916476,0.342512194600211,0.0462187427102252
"peril",0.430934661979056,0.569291856470581,0.415988265297897,0.655861709792806,0.456433018240998,0.517888899055164,0.465378483909491,0.479509236825998,0.266239120046117,0.585864556473867
"periodic",0.645415187726131,0.593166421438542,0.721171670377979,0.69891453188132,0.505396106345425,0.540932621148384,0.555868529286088,0.482373014132143,0.737342539152548,0.46090133767538
"cyclic",0.0351883280129277,0.029514506082857,0.0320535653618622,0.0294167016787685,0.0353910091016138,0.0373841411956013,0.027846752704425,0.0242879115231039,0.0403661402789567,0.0317423028858535
"cyclical",0.0498396696325097,0.0428765589282504,0.0488653004440004,0.0452959259338396,0.0563696959705649,0.0560414863441767,0.039256297592012,0.0325563141521515,0.0556690797001816,0.0367897659292365
"oscillating",0.00576302890821959,0.005066293896319,0.0065743446880942,0.00589111820379685,0.0041098119286557,0.00443644509453654,0.00495657466510801,0.00407674760978514,0.00646098652758758,0.00368042702386466
"periscope",0.651214394395829,0.417974363898339,0.507031204720527,0.356143023149352,0.344834238703735,0.368679364210497,0.513788670459777,0.352007558621879,0.737174427820923,0.388582862378649
"binocular",0.013370698234083,0.00822300987443268,0.0101069520443433,0.00659435996855875,0.00635300632268158,0.00694085557729767,0.0102386415559521,0.0064735767462162,0.0154397006280547,0.00726823859532567
"spyglass",0.0152807979818092,0.0093977255707802,0.0115508023363924,0.00753641139263857,0.00726057865449324,0.00793240637405448,0.0117013046353738,0.00739837342424708,0.0176453721463483,0.0083065583946579
"viewing",0.841266438644931,0.457456936112998,0.611307623751829,0.512727161209453,0.397239846766677,0.434524621237247,0.706334629698661,0.431565869502413,1.20318374418205,0.426523290506747
"perish",0.440726835175909,0.351314144783712,0.340891793591599,0.317779203259528,0.38653413838876,0.304357254377852,0.481641095042322,0.411539408433543,0.312673062796136,0.34591873297668
"perjury",0.318621120597273,0.321493629451173,0.378817575241648,0.481486082543966,0.328345067111718,0.351651828991174,0.30839064901148,0.345212556050899,0.208205966505543,0.319596217128782
"falseness",0.00166654838353486,0.00169223572330768,0.00204329472637707,0.00271253651279263,0.00175758166823863,0.00187265843972637,0.00158170445757674,0.00182550271107865,0.00103284694844981,0.0016856653646795
"perk",0.760420700290233,1.35977652913565,0.845729016983892,1.03614657532572,0.697373143785091,1.17075987043991,0.619516118597687,1.02664120417714,0.619937047448352,0.989755940961947
"perky",0.696469582927705,1.48644619819069,1.10215555456082,1.62197496882,0.751756284326438,1.05404217290855,0.602104216568631,1.03382345891963,0.531594730540995,1.10747140669163
"wakeful",0.0326464818277935,0.06342756108675,0.0450204400450623,0.0611723324840757,0.0522963085321915,0.0491235817005238,0.0269251529041739,0.0430289042908499,0.0239227246745727,0.0419820376907378
"authorization",0.391455172423257,0.170440953538105,0.143759449056525,0.140374055369801,0.178511985514924,0.204932320707842,0.264006908609998,0.247738200141473,0.157494367432315,0.306690011363042
"permissive",1.62271904003448,0.544746815459386,0.478587390843583,0.423290375332181,2.22420294600141,1.30729404470386,0.744589208057228,0.56360061222842,0.811414329762366,0.5965799152331
"permitted",0.923117693114552,0.494986008636308,0.471922229880018,0.439207522044721,0.464441566820286,0.565076977037225,0.700163784915139,0.601345369056849,0.457362921141432,0.686455189361993
"peroxide",1.00390642663375,0.635615478416072,0.878703699007281,0.460856384057047,0.588813867040597,0.391764731734771,2.08853736457409,1.38454494390496,0.698620065879023,1.296032663064
"hydrogen peroxide",0.0184838357105918,0.0105738599341637,0.0165270830313495,0.00684674577431518,0.00918883592492016,0.00593869264868932,0.0412614802239465,0.0251771234280044,0.011220802521493,0.0220459013520357
"perpendicular",0.780051524818409,0.399985388122773,0.352490715925701,0.288717293079621,0.274787003722132,0.306789363239098,0.576798324872617,0.490738166833833,0.555658432749242,0.497453274861949
"right angle",0.00846256207777641,0.00341707280944579,0.00290213788519148,0.00224480162470659,0.00219910133676382,0.00256654912840035,0.00558921603149213,0.00448100023226016,0.00508610418309113,0.00449571670082935
"vertical",0.809097202700074,0.693736156374064,0.453372074096291,0.449290268483895,0.403126237484305,0.415833921376073,0.572026437079809,0.696926140132354,0.641328637736471,0.634258772226317
"confounded",0.00569982981145488,0.00705076571453028,0.00641781618320228,0.00714714338273962,0.00631246409547576,0.00545233589194509,0.00523349801568876,0.00490498837269526,0.00372673958593259,0.00350547927374243
"persona",2.29378624133233,2.90516072339422,1.59334524082383,2.13403614482868,1.03411701370882,2.51353757785577,2.68974663267054,3.50149123091867,1.65430074220686,3.29376851917882
"personnel",1.72411929250614,2.84408673164599,1.1998903628582,1.82392370540741,1.12903970062585,1.84988236556757,1.48534007796454,2.27172767300909,0.699468523009972,1.77060460993897
"workforce",0.151238281052669,0.252156586099951,0.0954448537044368,0.140877061444477,0.144935956222729,0.149510418499044,0.122460221983913,0.206577855239808,0.0504683421754394,0.144112905050651
"perspire",1.14501775155436,1.02113663731417,0.843020398873625,0.615555531349182,0.59399735709582,0.392618014842404,2.12563123902999,1.99410057758436,1.16400569825278,1.80381518048546
"pertinent",0.636764508699298,0.606553502170845,0.495331654338507,0.518457254694956,0.659931057850434,0.715417423138968,0.459607549215277,0.496552620227836,0.475792638943827,0.584195549348224
"andes",0.105112940075192,0.0696080924040343,0.0493213877071171,0.0536975535686788,0.0483484535168811,0.0562248800100949,0.0680620664632723,0.0643400717073488,0.0474495459236068,0.054840332280139
"inca",0.0452659245359909,0.0295486284669019,0.020507862429426,0.0220237484215844,0.0207329587447708,0.0241952823223507,0.0288641113461031,0.0267661846563637,0.0195861347011827,0.0229346771433155
"machu picchu",0.0629786776152917,0.0411111352582983,0.0285326781626797,0.0306417369343783,0.0288458556448985,0.0336630014919662,0.0401587636119695,0.0372399090871148,0.0272502743668629,0.0319091160254825
"corrupted",0.100880053226089,0.0613824677961061,0.0653831313830509,0.0472793347305652,0.048951227876291,0.0358596427840552,0.184187164560325,0.179915140503002,0.0891363252335962,0.101606200530837
"depraved",0.10497145184695,0.0665495390033564,0.0694111725663847,0.0569322392341278,0.0511917182108948,0.0389545596997044,0.187784879981101,0.189613559161196,0.0923312627987752,0.106838225962268
"pervert",1.41187551533447,1.06712277793442,1.23659245243085,1.471498813275,1.08635912092161,0.860411333578339,2.6093662398343,2.64335502445654,1.27671620671336,1.64096303235365
"degenerate",0.302003152097831,0.0944616072288862,0.136734783984055,0.0434137187406634,0.0604137780149556,0.0511934783247992,0.576657782216094,0.247840733501348,0.197491048155714,0.176009073033011
"perversion",0.0358843000208161,0.0197459149014073,0.0192129137265058,0.0106236506389321,0.00900038256492941,0.00848354404531554,0.0563674189972625,0.0499069570497567,0.0264302272500991,0.0312889023020819
"crude oil",0.0234226820794899,0.011151061363486,0.011358931070585,0.00689215525955005,0.00863773649767638,0.00639057596219908,0.0275172337883471,0.0182471219373691,0.0208000373825861,0.0166146749104256
"small-minded",0.0449316313751315,0.0350065898441939,0.16696440410136,0.0970687814725155,0.0380647653278626,0.0230759496237223,0.0744010278529947,0.0328860811046228,0.0628015835429207,0.0256850428620618
"pew",0.760147777562641,1.45052354985663,0.617190044062122,0.711269589581952,0.935270909972817,3.4719853022085,0.573423950970195,0.61604327571191,0.841684675937901,0.610710550734488
"pewter",0.00491193749957636,0.0102333857779506,0.00373393966360327,0.00418728302474194,0.00583348077651417,0.0255145903500938,0.00350882251361022,0.00369175786470935,0.00539661102232738,0.0036387469228481
"pharaoh",1.23916040554106,1.35931038490435,0.602931908096255,0.502331218739256,0.663091299778472,1.0047888362765,0.959735977548579,0.914301471077431,0.984206083829699,1.12332975288634
"cleopatra",0.0132320998185854,0.0165613971989138,0.00561315285545208,0.00457297243313808,0.00661995658578096,0.0107397074681503,0.00997610402311182,0.00998561120455755,0.0097127960142141,0.0122887571486743
"pharmacist",0.769571675490442,0.498206656967979,0.616371653984048,0.478548557025947,2.82075961578791,1.15477034965522,1.70488726565594,1.48787505550481,0.653388253713167,1.26140301018084
"phase",0.808057898614029,0.605537298237616,0.713772198182968,0.67200859748159,0.610238574100468,0.458056946412268,0.728755211645619,0.56812394480473,0.753499182018148,0.562965105432171
"pheasant",0.578596240134523,0.708028354693529,1.16313601630179,1.60445829864975,1.21296778718794,0.471640028339074,0.685646624883735,0.913982534522656,0.878425080982477,0.580257917896532
"existentialist",0.006958524757816,0.0137605908083862,0.00595912583741074,0.00727461013630822,0.00772804552890557,0.0189504378103845,0.00435974055164503,0.00673014489596085,0.00437693673275081,0.00658783028881398
"plato",0.899797784477223,0.805152946042621,0.775518942147011,1.0881983901053,1.2300798498124,1.41609984506427,0.534473785062839,0.559338724502346,0.429188681748873,0.49202021009862
"metaphysics",0.0171308585121968,0.0158497519536615,0.00971208939470028,0.0111437157751598,0.0181904612906016,0.0348122447942678,0.0105483081327478,0.0108687858580284,0.0108534734358801,0.0124183472208495
"sputum",0.0275396017117787,0.0243310549598616,0.0371911481238119,0.0315529878610162,0.0278791531692327,0.0132819398804248,0.0911283286712253,0.108803321563033,0.0207496361401586,0.0477893501000524
"phobia",0.342352266044081,0.353738138890315,0.32675084541514,0.292667010357454,0.573760279455405,0.365388641760722,0.343710778504104,0.37689830607959,0.218506413821598,0.386978329355578
"phoenix",0.582120552367509,0.610140655228432,0.498534126693508,0.429051543082862,0.521660590337442,0.425775849277291,0.528054358132954,0.50863415642842,0.530362545507436,0.462532374302885
"snapshot",0.640404756353726,0.549592665342439,0.53774038812453,0.571922053430674,0.571578050156688,0.714314234428339,0.468554833876695,0.428229477502128,0.533814178985704,0.401837073187827
"photocopier",0.507573174118824,0.577927997523564,0.584460572496079,0.605917199721526,0.484808883024331,0.487643605363965,0.434365594583102,0.466034175831612,0.611492450933332,0.408638583275473
"photocopy",0.685490631960294,0.655396068540467,0.724963674158091,0.680941644354911,1.22658261065182,0.666265695111468,0.65971567799402,0.681659128684162,0.831578283393329,0.497888385275405
"photosynthesis",0.717302266832359,0.501150644464299,0.6295540289519,0.496349985411235,0.82395598779277,0.412928053358482,0.614930270455214,0.555932914358595,0.626816850742621,0.574872976900734
"physically",1.28423613788678,0.964467612917167,0.986279402269054,0.727945230728865,0.948584568375402,0.767988730621547,1.86738766801472,1.65555818483607,1.48655744228104,1.89830634435068
"physician",0.831144653614269,0.695132549598202,0.659335153423822,0.533595541948886,3.93989886239055,1.84625643206895,1.33818749137994,1.35716582870993,0.819579497522647,1.21617215732074
"theorist",0.00259548336324063,0.00649558727043706,0.00217699743108321,0.0029045959515629,0.00231113604431064,0.00629396643642648,0.00279949848733737,0.00400541229680296,0.00170582845783069,0.0038059456590919
"human body",0.116692393520059,0.0958995140141422,0.0575704803369856,0.0400861262902025,0.0565477361341259,0.0411646338108964,0.208772274345344,0.225026492109923,0.123205665817467,0.209032980300701
"physiological",0.00842318164413484,0.00434109569528751,0.00650908791595535,0.00610872378599704,0.00484774935761379,0.00376771519976598,0.0179231107284416,0.0152529037563761,0.0111618965817048,0.00872647867605182
"physiotherapist",0.780522305155902,0.680827559725495,0.538540521706435,0.615744896318651,0.910682794193291,0.623047062900289,0.972783667304206,1.22869296632885,0.93479272413606,1.70896031751795
"physical therapy",0.0108072226175296,0.00820954376895757,0.00709810160793573,0.00685461438722101,0.0187637340085034,0.00857274616223648,0.0145664586899024,0.0181871947918466,0.0118368873719378,0.0209950849923309
"rehabilitation",0.192493456733483,0.162033400044421,0.127181083613169,0.149316918008942,0.228891875775888,0.180201560175898,0.202828791936757,0.244025146251186,0.177056979944186,0.327043855163883
"physique",2.78507898196715,2.27671233622402,1.50936563288921,1.12089916336991,1.04862509633313,0.864710999837929,4.06873675893335,4.59586368775907,3.31243803400133,7.14327558000233
"muscularity",0.0966162689864664,0.0801288284495544,0.0419331643487596,0.02922818312665,0.0261440817181348,0.0247432031361947,0.134287457323881,0.155887538082707,0.106806892615306,0.282564208868798
"pianist",0.821714946870642,2.14987544425545,1.17193996287399,1.99676652367385,0.570708522681297,2.22989563744295,0.712764821160122,1.21851101530913,1.00410801195036,1.15144227707919
"piccolo",0.701432660822218,0.659924102779812,2.55167305654167,1.61880294988792,0.574023516917861,0.496590409272595,0.767044911948497,0.492624428194671,1.2342141671351,0.409030346077291
"high-pitched",0.100663202260002,0.122141050056925,0.251696977348716,0.148468628782575,0.127015851650003,0.0766603638525405,0.11313445484444,0.0968170502555823,0.112760915325477,0.0967412292775667
